raw_name,importance
Backcontact_stack_sequence_FTO | SLG,0.0
Backcontact_stack_sequence_IZO,0.0
Backcontact_stack_sequence_MoO3 | Ag,0.0
Backcontact_stack_sequence_MoOx | ITO | MgF2,0.0
Backcontact_thickness_list_10.0 | 40.0 | nan,0.0
HTL_deposition_thermal_annealing_temperature_-1,0.0
HTL_deposition_substrate_temperature_25,0.0
Backcontact_thickness_list_15.0 | 100.0,0.0
HTL_deposition_reaction_solutions_concentrations_520 mg/ml; 72.3 mg/ml; 2.88 vol%,0.0
HTL_deposition_reaction_solutions_concentrations_0.82 mg/ml; 10 mg/ml; 2 ¦Ìl/ml,0.0
HTL_deposition_reaction_solutions_concentrations_1.5 mg/ml | 0.5 mg/ml,0.0
HTL_deposition_reaction_solutions_concentrations_10 mg/ml,0.0
HTL_deposition_reaction_solutions_concentrations_15.08 mg/ml; 9.1 mg/ml; 72.3 mg/ml; 28.8 ¦Ìl/ml,0.0
HTL_deposition_reaction_solutions_concentrations_2 mg/ml,0.0
HTL_deposition_reaction_solutions_concentrations_20 mg/ml,0.0
HTL_deposition_reaction_solutions_concentrations_20 mg/ml | 1 mg/ml,0.0
HTL_deposition_reaction_solutions_concentrations_200 mg/ml,0.0
HTL_deposition_reaction_solutions_concentrations_25 mg/ml; 0.32 mg/ml | 2 mg/ml,0.0
HTL_deposition_reaction_solutions_concentrations_32 mM; 15 mg/ml; 28.5 ¦Ìl/ml,0.0
HTL_deposition_reaction_solutions_concentrations_32 mM; 75 mg/ml; 28.5 ¦Ìl/ml,0.0
HTL_deposition_reaction_solutions_concentrations_5 mg/ml,0.0
HTL_deposition_reaction_solutions_concentrations_5.2 mg/ml; 52.8 mg/ml; 0.02 ml/ml,0.0
HTL_deposition_reaction_solutions_concentrations_51.43 mg/ml; 1.79 vol%; 2.5 vol%,0.0
HTL_deposition_reaction_solutions_concentrations_70 mg/ml,0.0
HTL_deposition_substrate_temperature_-1,0.0
HTL_deposition_reaction_solutions_concentrations_72 mg/ml; 91 mg/ml; 2.85 vol% | nan,0.0
HTL_deposition_reaction_solutions_concentrations_8.8 mg/ml; 0.028 vol%; 70 mg/ml; 0.035 vol%,0.0
HTL_deposition_reaction_solutions_concentrations_nan; nan; 70 mg/ml; nan,0.0
HTL_deposition_reaction_solutions_volumes_-1,0.0
HTL_deposition_reaction_solutions_volumes_0.01,0.0
HTL_deposition_reaction_solutions_volumes_0.0175; 0.028,0.0
HTL_deposition_reaction_solutions_volumes_0.0175; 0.9537; 0.0288,0.0
HTL_deposition_reaction_solutions_volumes_0.025,0.0
HTL_deposition_reaction_solutions_age_-1,0.0
HTL_deposition_reaction_solutions_age_24,0.0
HTL_deposition_reaction_solutions_age_4.0 | 0.0,0.0
HTL_deposition_reaction_solutions_temperature_-1,0.0
HTL_deposition_reaction_solutions_temperature_25,0.0
HTL_deposition_reaction_solutions_temperature_70 | ,0.0
Backcontact_thickness_list_100,0.0
Backcontact_thickness_list_150,0.0
HTL_deposition_reaction_solutions_concentrations_0.15 M; nan,0.0
Backcontact_storage_atmosphere_Air,0.0
Backcontact_deposition_solvents_-1,0.0
Backcontact_deposition_solvents_none,0.0
Backcontact_deposition_reaction_solutions_compounds_-1,0.0
Backcontact_deposition_reaction_solutions_compounds_Ag,0.0
Backcontact_deposition_reaction_solutions_compounds_Au,0.0
Backcontact_deposition_reaction_solutions_compounds_Carbon,0.0
Backcontact_deposition_reaction_solutions_compounds_Cu,0.0
Backcontact_deposition_reaction_solutions_compounds_IZO,0.0
Backcontact_deposition_reaction_solutions_compounds_supplier_-1,0.0
Backcontact_deposition_reaction_solutions_compounds_supplier_Alfa Aesar,0.0
Backcontact_deposition_reaction_solutions_compounds_supplier_Sigma Aldrich,0.0
Backcontact_deposition_thermal_annealing_atmosphere_-1,0.0
Backcontact_deposition_thermal_annealing_atmosphere_Air,0.0
Backcontact_storage_atmosphere_-1,0.0
Backcontact_storage_atmosphere_N2,0.0
Backcontact_deposition_synthesis_atmosphere_pressure_partial_0.000009 mbar,0.0
Add_lay_front_function_-1,0.0
Add_lay_front_function_A.R.C.,0.0
Add_lay_front_stack_sequence_-1,0.0
Add_lay_front_stack_sequence_MgF2,0.0
Encapsulation_stack_sequence_Cover glass-QDs,0.0
Encapsulation_stack_sequence_Polyisobutene,0.0
Encapsulation_stack_sequence_Polyisobutylene,0.0
Encapsulation_stack_sequence_SLG,0.0
Encapsulation_edge_sealing_materials_-1,0.0
Encapsulation_edge_sealing_materials_Butyl rubber,0.0
Encapsulation_edge_sealing_materials_Epoxy; Polymer,0.0
Encapsulation_edge_sealing_materials_UV-curable epoxy,0.0
Encapsulation_atmosphere_for_encapsulation_-1,0.0
Encapsulation_atmosphere_for_encapsulation_Air,0.0
Backcontact_deposition_synthesis_atmosphere_pressure_partial_0.0001 mbar,0.0
Backcontact_deposition_synthesis_atmosphere_pressure_partial_0.000007 Torr,0.0
Backcontact_thickness_list_50,0.0
Backcontact_deposition_aggregation_state_of_reactants_-1,0.0
Backcontact_thickness_list_65,0.0
Backcontact_thickness_list_70,0.0
Backcontact_thickness_list_80,0.0
Backcontact_thickness_list_9.0 | 100.0,0.0
Backcontact_thickness_list_90,0.0
Backcontact_additives_compounds_-1,0.0
Backcontact_additives_compounds_Undoped,0.0
Backcontact_deposition_procedure_-1,0.0
Backcontact_deposition_procedure_Doctor blading,0.0
Backcontact_deposition_procedure_Evaporation | Evaporation,0.0
Backcontact_deposition_procedure_Evaporation | Sputtering | Evaporation,0.0
Backcontact_deposition_procedure_Sandwiching,0.0
Backcontact_deposition_procedure_Screen printing,0.0
Backcontact_deposition_procedure_Sputtering,0.0
Backcontact_deposition_aggregation_state_of_reactants_Gas,0.0
Backcontact_deposition_synthesis_atmosphere_pressure_partial_0.000004 Torr,0.0
Backcontact_deposition_aggregation_state_of_reactants_Liquid,0.0
Backcontact_deposition_aggregation_state_of_reactants_Solid,0.0
Backcontact_deposition_synthesis_atmosphere_-1,0.0
Backcontact_deposition_synthesis_atmosphere_Air,0.0
Backcontact_deposition_synthesis_atmosphere_Vacuum,0.0
Backcontact_deposition_synthesis_atmosphere_pressure_total_-1,0.0
Backcontact_deposition_synthesis_atmosphere_pressure_total_0.0000001 mbar,0.0
Backcontact_deposition_synthesis_atmosphere_pressure_total_0.000001 mbar,0.0
Backcontact_deposition_synthesis_atmosphere_pressure_total_0.000004 Torr,0.0
Backcontact_deposition_synthesis_atmosphere_pressure_total_0.000007 Torr,0.0
Backcontact_deposition_synthesis_atmosphere_pressure_total_0.000009 mbar,0.0
Backcontact_deposition_synthesis_atmosphere_pressure_total_0.0001 mbar,0.0
Backcontact_deposition_synthesis_atmosphere_pressure_total_1 e-06,0.0
Backcontact_deposition_synthesis_atmosphere_pressure_partial_-1,0.0
HTL_deposition_reaction_solutions_concentrations_0.5 wt%,0.0
HTL_deposition_reaction_solutions_concentrations_-1,0.0
Perovskite_deposition_thermal_annealing_relative_humidity_-1,0.0
HTL_thickness_list_5,0.0
HTL_stack_sequence_TPA-Pc,0.0
HTL_thickness_list_10.0 | 5.0,0.0
HTL_thickness_list_136.0 | 5.0,0.0
Perovskite_deposition_solvents_mixing_ratios_9; 1,0.0
HTL_thickness_list_160,0.0
HTL_thickness_list_180,0.0
HTL_thickness_list_190,0.0
HTL_thickness_list_20,0.0
HTL_thickness_list_200,0.0
HTL_thickness_list_30,0.0
HTL_thickness_list_300.0 | 8.0,0.0
HTL_thickness_list_340,0.0
HTL_thickness_list_35,0.0
HTL_thickness_list_40,0.0
HTL_thickness_list_50,0.0
HTL_stack_sequence_Spiro-MeOTAD | MoO3,0.0
HTL_thickness_list_50.0 | 200.0,0.0
HTL_additives_compounds_-1,0.0
HTL_additives_compounds_ | FK209; Li-TSFI; TBP,0.0
HTL_additives_compounds_Cu,0.0
HTL_additives_compounds_Cu(Oac)2,0.0
HTL_additives_compounds_Li(CF3SO2)2N; TBP,0.0
HTL_additives_compounds_Li-TFSI; TBP; acetonitrile,0.0
HTL_additives_concentrations_-1,0.0
HTL_additives_concentrations_0.82 mg/ml; 2 ¦Ìl/ml,0.0
HTL_additives_concentrations_1 mM,0.0
HTL_additives_concentrations_1.79 vol%; 2.5 vol%,0.0
HTL_additives_concentrations_15.08 mg/ml; 9.1 mg/ml; 28.8 ¦Ìl/ml,0.0
HTL_additives_concentrations_3.0 vol%; 3.6 vol%,0.0
HTL_additives_concentrations_32 mM; 28.5 ¦Ìl/ml,0.0
HTL_stack_sequence_Spiro-MeOTAD | MoOx,0.0
HTL_stack_sequence_PolyTPD | PFN,0.0
HTL_additives_concentrations_520 mg/ml; 0.036 mL,0.0
Perovskite_storage_atmosphere_-1,0.0
Perovskite_deposition_thermal_annealing_relative_humidity_0 | 0,0.0
Perovskite_deposition_thermal_annealing_pressure_-1,0.0
Perovskite_deposition_thermal_annealing_pressure_1 atm,0.0
Perovskite_deposition_thermal_annealing_pressure_1 atm >> 1 atm,0.0
Perovskite_deposition_thermal_annealing_pressure_1 atm | 1 atm,0.0
Perovskite_deposition_solvent_annealing_timing_-1,0.0
Perovskite_deposition_solvent_annealing_timing_After,0.0
Perovskite_deposition_solvent_annealing_timing_Under,0.0
Perovskite_deposition_solvent_annealing_solvent_atmosphere_-1,0.0
Perovskite_deposition_solvent_annealing_solvent_atmosphere_Vacuum,0.0
Perovskite_deposition_after_treatment_of_formed_perovskite_FABr treatment >> Rinse with 2-propanol >> Thermal annealing >> Slow cooling,0.0
Perovskite_deposition_after_treatment_of_formed_perovskite_Washed with IPA,0.0
Perovskite_deposition_after_treatment_of_formed_perovskite_met_-1,0.0
Perovskite_deposition_after_treatment_of_formed_perovskite_met_Spin-coating>> 2 mg/ml>> 100 deg. C>> 10 min,0.0
Perovskite_storage_atmosphere_N2,0.0
HTL_stack_sequence_PTAA | PFN-P2,0.0
HTL_stack_sequence_2PACz,0.0
HTL_stack_sequence_Black phosphorous 2D | CuSCN,0.0
HTL_stack_sequence_C60 | BCP,0.0
HTL_stack_sequence_CZTS,0.0
HTL_stack_sequence_CsSnI2.95F0.05,0.0
HTL_stack_sequence_CuPc,0.0
HTL_stack_sequence_CuSCN,0.0
HTL_stack_sequence_Graphene oxide | CuBuPc,0.0
HTL_stack_sequence_HTM,0.0
HTL_stack_sequence_ITO | MoO3 | TaTm,0.0
HTL_stack_sequence_NiCo2O4,0.0
HTL_stack_sequence_NiO,0.0
HTL_stack_sequence_PCBM-60 | BCP,0.0
HTL_stack_sequence_PPDI | Spiro-MeOTAD,0.0
HTL_additives_concentrations_5.2 mg/ml; 0.02 ml/ml,0.0
HTL_additives_concentrations_520 mg/ml; 2.88 vol%,0.0
HTL_deposition_reaction_solutions_compounds_purity_; Pro analysis; Puris; Puris,0.0
HTL_deposition_reaction_solutions_compounds_NiO-np,0.0
HTL_deposition_solvents_mixing_ratios_1 | 1,0.0
HTL_deposition_solvents_mixing_ratios_1 | nan,0.0
HTL_deposition_solvents_supplier_-1,0.0
HTL_deposition_solvents_supplier_Fisher Scientific,0.0
HTL_deposition_solvents_supplier_Sigma Aldrich,0.0
HTL_deposition_solvents_supplier_Sigma Aldrich; Sigma Aldrich,0.0
HTL_deposition_solvents_purity_-1,0.0
HTL_deposition_solvents_purity_Pro analysis,0.0
HTL_deposition_reaction_solutions_compounds_-1,0.0
HTL_deposition_reaction_solutions_compounds_2PACz,0.0
HTL_deposition_reaction_solutions_compounds_Li-TFSI; BTPA-3; TBP,0.0
HTL_deposition_reaction_solutions_compounds_Li-TFSI; PTAA; TBP,0.0
HTL_deposition_reaction_solutions_compounds_Li-TFSI; TBP; Spiro-MeOTAD; acetonitrile,0.0
HTL_deposition_reaction_solutions_compounds_Ni(Ac)2¡¤4H2O; SrCl2 | nan,0.0
HTL_deposition_reaction_solutions_compounds_NiO-np | PAS,0.0
HTL_deposition_solvents_acetonitrile; Chlorobenzene,0.0
HTL_deposition_reaction_solutions_compounds_Nickel Chloride hexahydrate; HNO3,0.0
HTL_deposition_reaction_solutions_compounds_PTAA,0.0
HTL_deposition_reaction_solutions_compounds_PTAA | PFN-P2,0.0
HTL_deposition_reaction_solutions_compounds_Spiro-MeOTAD,0.0
HTL_deposition_reaction_solutions_compounds_Spiro-MeOTAD; Li-TFSI; TBP,0.0
HTL_deposition_reaction_solutions_compounds_Spiro-MeOTAD; Li-TFSI; TBP | MoOx,0.0
HTL_deposition_reaction_solutions_compounds_spiro-MeoTAD,0.0
HTL_deposition_reaction_solutions_compounds_supplier_-1,0.0
HTL_deposition_reaction_solutions_compounds_supplier_Sigma Adrich; Sigma Adrich; Sigma Adrich,0.0
HTL_deposition_reaction_solutions_compounds_supplier_Sigma Adrich; Sigma Adrich; Sigma Adrich; Acros Organics,0.0
HTL_deposition_reaction_solutions_compounds_supplier_Sigma Aldrich,0.0
HTL_deposition_reaction_solutions_compounds_supplier_Sigma Aldrich; Sigma Aldrich,0.0
"HTL_deposition_reaction_solutions_compounds_supplier_Sinopharm Chemical Reagent Co. Ltd.,",0.0
HTL_deposition_reaction_solutions_compounds_purity_-1,0.0
HTL_deposition_solvents_mixing_ratios_1,0.0
HTL_deposition_solvents_Water | Water,0.0
HTL_additives_concentrations_8.8 mg/ml; 0.028 vol%; 0.035 vol%,0.0
HTL_deposition_synthesis_atmosphere_pressure_total_1 atm | 0.00004 Torr,0.0
HTL_additives_concentrations_nan; nan; nan,0.0
HTL_deposition_procedure_-1,0.0
HTL_deposition_procedure_Dropcasting,0.0
HTL_deposition_procedure_Evaporation | Evaporation,0.0
HTL_deposition_procedure_Spin-coating | Evaporation,0.0
HTL_deposition_aggregation_state_of_reactants_Liquid,0.0
HTL_deposition_aggregation_state_of_reactants_Liquid | Gas,0.0
HTL_deposition_aggregation_state_of_reactants_Liquid | Liquid,0.0
HTL_deposition_synthesis_atmosphere_-1,0.0
HTL_deposition_synthesis_atmosphere_Air | Vacuum,0.0
HTL_deposition_synthesis_atmosphere_N2,0.0
HTL_deposition_synthesis_atmosphere_N2 | N2,0.0
HTL_deposition_synthesis_atmosphere_N2 | Vacuum,0.0
HTL_deposition_synthesis_atmosphere_pressure_total_1 atm | 0.000002 Torr,0.0
HTL_deposition_synthesis_atmosphere_pressure_partial_-1,0.0
HTL_deposition_solvents_Water,0.0
HTL_deposition_synthesis_atmosphere_pressure_partial_1 atm,0.0
HTL_deposition_synthesis_atmosphere_pressure_partial_1 atm | 0.000002 Torr,0.0
HTL_deposition_synthesis_atmosphere_pressure_partial_1 atm | 0.00004 Torr,0.0
HTL_deposition_synthesis_atmosphere_relative_humidity_-1,0.0
HTL_deposition_synthesis_atmosphere_relative_humidity_0 | 0,0.0
HTL_deposition_synthesis_atmosphere_relative_humidity_30 | 0,0.0
HTL_deposition_solvents_-1,0.0
HTL_deposition_solvents_2-methoxyethanol,0.0
HTL_deposition_solvents_Chlorobenzene,0.0
HTL_deposition_solvents_Chlorobenzene | none,0.0
HTL_deposition_solvents_Ethanol,0.0
HTL_deposition_solvents_Hexanethiol,0.0
HTL_deposition_solvents_Toluene,0.0
HTL_deposition_solvents_Toluene | Methanol,0.0
Perovskite_deposition_solvents_supplier_-1,0.0
Perovskite_deposition_procedure_Co-evaporation,0.0
Perovskite_deposition_solvents_mixing_ratios_9.5; 0.5 >> 1,0.0
Perovskite_composition_c_ions_coefficients_0.24; 0.76,0.0
Perovskite_composition_none_stoichiometry_components_in_excess_MACl,0.0
Perovskite_composition_none_stoichiometry_components_in_excess_RbI,0.0
Perovskite_composition_short_form_-1,0.0
Perovskite_composition_short_form_(F5PEA)(PEA)CsFAMAPbBrI,0.0
Perovskite_composition_short_form_(F5PEA)CsFAMAPbBrI,0.0
Perovskite_composition_short_form_(PBA)BAMAPbI,0.0
Perovskite_composition_short_form_(PBA)MAPbI,0.0
Perovskite_composition_short_form_(PEA)CsFAMAPbBrI,0.0
Perovskite_composition_short_form_(PEA)CsPbI,0.0
Perovskite_composition_short_form_(PEA)MAPbI,0.0
Perovskite_composition_short_form_(PMA)FAPbI,0.0
Perovskite_composition_short_form_(TEA)MAPbI,0.0
Perovskite_composition_short_form_(n-C3H7NH3)PbCl,0.0
Perovskite_composition_short_form_AgBiIS,0.0
Perovskite_composition_short_form_BAMAPbI,0.0
Perovskite_composition_short_form_CsBaPbI,0.0
Perovskite_composition_short_form_CsFAGAPbBrI,0.0
"Perovskite_composition_short_form_CsFAMA,GAPbBrI",0.0
Perovskite_composition_short_form_CsFAMAPbBrI | BAPbBrI,0.0
Perovskite_composition_short_form_CsFAMAPbCsFAMA,0.0
Perovskite_composition_short_form_CsFAMAPbI,0.0
Perovskite_composition_short_form_CsFAMARbPbBrI,0.0
Perovskite_composition_short_form_CsFAMARbPbI,0.0
Perovskite_composition_short_form_CsFAPbBrClI,0.0
Perovskite_composition_short_form_CsMAPbI,0.0
Perovskite_composition_short_form_CsPbBr,0.0
Perovskite_composition_short_form_CsSnBrI,0.0
Perovskite_composition_short_form_FAMAPbBrI,0.0
Perovskite_composition_short_form_FAPbBrI,0.0
Perovskite_composition_none_stoichiometry_components_in_excess_MA,0.0
Perovskite_composition_none_stoichiometry_components_in_excess_-1,0.0
Perovskite_composition_c_ions_coefficients_3; 7,0.0
Perovskite_composition_c_ions_coefficients_0.9; 2.1,0.0
Perovskite_composition_c_ions_coefficients_0.2; 0.8,0.0
Perovskite_composition_c_ions_coefficients_0.3; 2.7,0.0
Perovskite_composition_c_ions_coefficients_0.45; 0.09; 2.46,0.0
Perovskite_composition_c_ions_coefficients_0.48; 2.52,0.0
Perovskite_composition_c_ions_coefficients_0.49; 2.51,0.0
Perovskite_composition_c_ions_coefficients_0.4; 0.6,0.0
Perovskite_composition_c_ions_coefficients_0.51; 2.49,0.0
Perovskite_composition_c_ions_coefficients_0.55; 2.55,0.0
Perovskite_composition_c_ions_coefficients_0.5; 2.5,0.0
Perovskite_composition_c_ions_coefficients_0.6; 2.4,0.0
Perovskite_composition_c_ions_coefficients_0.75; 2.25,0.0
Perovskite_composition_c_ions_coefficients_0.8; 2.2,0.0
Perovskite_composition_c_ions_coefficients_0.99; 2.01,0.0
Perovskite_composition_c_ions_coefficients_1,0.0
Perovskite_composition_c_ions_coefficients_34,0.0
Perovskite_composition_c_ions_coefficients_1.2; 1.8,0.0
Perovskite_composition_c_ions_coefficients_121,0.0
Perovskite_composition_c_ions_coefficients_13,0.0
Perovskite_composition_c_ions_coefficients_14,0.0
Perovskite_composition_c_ions_coefficients_16,0.0
Perovskite_composition_c_ions_coefficients_181,0.0
Perovskite_composition_c_ions_coefficients_1; 2 | 3.2; 0.8,0.0
Perovskite_composition_c_ions_coefficients_241,0.0
Perovskite_composition_c_ions_coefficients_2; 1,0.0
Perovskite_composition_c_ions_coefficients_2; 8,0.0
Perovskite_composition_c_ions_coefficients_3,0.0
Perovskite_composition_c_ions_coefficients_3.88; 0.06,0.0
Perovskite_composition_c_ions_coefficients_301,0.0
Perovskite_composition_short_form_FASnBrI,0.0
Perovskite_composition_short_form_MAPbBrI,0.0
Perovskite_composition_short_form_MAPbSbI,0.0
Perovskite_composition_long_form_Cs0.17FA0.83PbBr0.3I0.7,0.0
Perovskite_composition_long_form_Cs0.0664FA0.666MA0.2668PbBr0.095I0.905,0.0
Perovskite_composition_long_form_Cs0.0664FA0.666MA0.2668PbBr0.256I0.744,0.0
Perovskite_composition_long_form_Cs0.0664FA0.8668MA0.0664PbBr0.095I0.905,0.0
Perovskite_composition_long_form_Cs0.06FA0.78MA0.16PbBr0.51I2.49,0.0
Perovskite_composition_long_form_Cs0.085FA0.915PbBr0.45I2.55,0.0
Perovskite_composition_long_form_Cs0.10FA0.75MA0.15PbBr0.51I2.49,0.0
Perovskite_composition_long_form_Cs0.133FA0.733MA0.133PbBr0.095I0.905,0.0
Perovskite_composition_long_form_Cs0.133FA0.733MA0.133PbBr0.256I0.744,0.0
Perovskite_composition_long_form_Cs0.15FA0.71MA0.14PbBr0.9I2.1,0.0
Perovskite_composition_long_form_Cs0.15FA0.85PbBr0.6I2.4,0.0
Perovskite_composition_long_form_Cs0.15FA0.85PbBr0.9I2.1,0.0
Perovskite_composition_long_form_Cs0.15FA0.8GA0.05PbBr0.45I2.55,0.0
Perovskite_composition_long_form_Cs0.17FA0.83MAPbBr0.519I2.49,0.0
Perovskite_composition_long_form_Cs0.17FA0.83PbBr0.4I0.6,0.0
Perovskite_composition_long_form_Cs0.05FA0.83MA0.17Rb0.05PbBr0.17I0.83,0.0
Perovskite_composition_long_form_Cs0.17FA0.83PbBr0.8I2.2,0.0
Perovskite_composition_long_form_Cs0.17FA0.83PbBr1.2I1.8,0.0
Perovskite_composition_long_form_Cs0.17FA0.83PbBrI2,0.0
Perovskite_composition_long_form_Cs0.17MA0.83PbI3,0.0
Perovskite_composition_long_form_Cs0.18FA0.83PbBrI2,0.0
Perovskite_composition_long_form_Cs0.1FA0.2MA0.7PbBr0.15I0.85,0.0
Perovskite_composition_long_form_Cs0.1FA0.2MA0.7PbBr0.1I0.9,0.0
Perovskite_composition_long_form_Cs0.1FA0.2MA0.7PbBr0.2I0.8,0.0
Perovskite_composition_long_form_Cs0.1FA0.6MA0.3PbBr0.095I0.905,0.0
Perovskite_composition_long_form_Cs0.1FA0.6MA0.3PbBr0.256I0.744,0.0
Perovskite_composition_long_form_Cs0.1FA0.75MA0.15PbBr0.55I2.55,0.0
Perovskite_composition_long_form_Cs0.1FA0.75MA0.15PbBrI2,0.0
Perovskite_composition_long_form_Cs0.1FA0.75MA0.15Rb0.05PbI,0.0
Perovskite_composition_long_form_Cs0.05MA0.17FA0.76PbBrI2 | BA2PbBr3.2I0.8,0.0
Perovskite_composition_long_form_Cs0.05FA0.81MA0.14PbBr0.45I2.55,0.0
Perovskite_composition_short_form_MAPbSrI,0.0
Perovskite_composition_long_form_(PEA)x(F5PEA)xCs0.15FA0.64MA0.2PbBr0.6I2.4,0.0
Perovskite_composition_long_form_-1,0.0
Perovskite_composition_long_form_(F5PEA)xCs0.15FA0.64MA0.2PbBr0.6I2.4,0.0
Perovskite_composition_long_form_(PBA)0.5BA1.5MA3Pb4I13,0.0
Perovskite_composition_long_form_(PBA)1.5BA0.5MA3Pb4I13,0.0
Perovskite_composition_long_form_(PBA)2MA3Pb4I13,0.0
Perovskite_composition_long_form_(PBA)BAMA3Pb4I13,0.0
Perovskite_composition_long_form_(PEA)2Cs39Pb40I121,0.0
Perovskite_composition_long_form_(PEA)2Cs59Pb60I181,0.0
Perovskite_composition_long_form_(PEA)2Cs79Pb80I241,0.0
Perovskite_composition_long_form_(PEA)2Cs99Pb100I301,0.0
Perovskite_composition_long_form_(PEA)2Cs9Pb10I34,0.0
Perovskite_composition_long_form_(PEA)2MA3Pb4I13,0.0
Perovskite_composition_long_form_(PEA)2MA4Pb5I16,0.0
Perovskite_composition_long_form_(PEA)xCs0.15FA0.64MA0.2PbBr0.6I2.4,0.0
Perovskite_composition_long_form_Cs0.05FA0.8075MA0.1425PbBr0.45I2.55,0.0
Perovskite_composition_long_form_(PMA)0.67FA0.33PbI3,0.0
Perovskite_composition_long_form_(TEA)2MA3Pb4I14,0.0
Perovskite_composition_long_form_(n-C3H7NH3)PbCl3,0.0
Perovskite_composition_long_form_AgBiI3.88S0.06,0.0
Perovskite_composition_long_form_BA2MA3Pb4I13,0.0
Perovskite_composition_long_form_Cs0.03FA0.81MA0.16PbBr0.50I2.50,0.0
Perovskite_composition_long_form_Cs0.04FA0.80MA0.16PbBr0.50I2.50,0.0
Perovskite_composition_long_form_Cs0.05FA0.75MA0.25Rb0.05PbBr0.25I0.75,0.0
Perovskite_composition_long_form_Cs0.05FA0.79MA0.16PbBr0.48I2.52,0.0
Perovskite_composition_long_form_Cs0.05FA0.79MA0.16PbBr0.51I2.49,0.0
Perovskite_composition_long_form_Cs0.05FA0.79MA0.16PbBr0.5I2.5,0.0
Perovskite_composition_long_form_Cs0.05FA0.79MA0.16PbBr0.99I2.01,0.0
Perovskite_composition_long_form_Cs0.05FA0.79MA0.16PbCs0.49FA2.51MA,0.0
Perovskite_composition_c_ions_coefficients_0.25; 0.75,0.0
Perovskite_composition_c_ions_coefficients_0.1; 0.9,0.0
Perovskite_deposition_solvents_mixing_ratios_86; 800; 114,0.0
Perovskite_composition_c_ions_coefficients_0.17; 0.83,0.0
ETL_deposition_thermal_annealing_time_30,0.0
ETL_deposition_thermal_annealing_time_30.0 | 30.0,0.0
ETL_deposition_thermal_annealing_time_30.0 | 30.0 >> 30.0,0.0
ETL_deposition_thermal_annealing_time_60,0.0
ETL_deposition_thermal_annealing_atmosphere_-1,0.0
ETL_deposition_thermal_annealing_atmosphere_Air,0.0
ETL_deposition_thermal_annealing_atmosphere_Air | Air,0.0
ETL_deposition_thermal_annealing_atmosphere_Ambient,0.0
ETL_storage_atmosphere_-1,0.0
ETL_storage_atmosphere_Air,0.0
ETL_storage_atmosphere_N2,0.0
ETL_surface_treatment_before_next_deposition_step_-1,0.0
ETL_surface_treatment_before_next_deposition_step_UV-Ozone,0.0
ETL_surface_treatment_before_next_deposition_step_Wash with IPA,0.0
Perovskite_dimension_list_of_layers_2,0.0
Perovskite_dimension_list_of_layers_3,0.0
Perovskite_dimension_list_of_layers_3.0 | 2.0,0.0
Perovskite_composition_a_ions_(F5PEA); Cs; FA; MA,0.0
Perovskite_composition_a_ions_(PEA); (F5PEA); Cs; FA; MA,0.0
Perovskite_composition_a_ions_(PEA); Cs,0.0
Perovskite_composition_a_ions_Ag,0.0
Perovskite_composition_a_ions_Cs,0.0
Perovskite_composition_a_ions_Cs; FA,0.0
Perovskite_composition_a_ions_Cs; FA; GA,0.0
Perovskite_composition_a_ions_Cs; MA; FA | BA,0.0
Perovskite_composition_a_ions_FA; MA,0.0
Perovskite_composition_a_ions_MA | FA,0.0
Perovskite_composition_a_ions_coefficients_-1,0.0
Perovskite_composition_a_ions_coefficients_0.03; 0.81; 0.16,0.0
ETL_deposition_thermal_annealing_time_20.0 | 20.0,0.0
ETL_deposition_thermal_annealing_time_10.0 | 30.0 >> 30.0,0.0
ETL_deposition_thermal_annealing_time_10.0 | 10.0; 60.0,0.0
Backcontact_deposition_thermal_annealing_temperature,0.0
Perovskite_dimension_0D,0.0
Perovskite_dimension_2D3D_mixture,0.0
Perovskite_composition_perovskite_inspired_structure,0.0
Perovskite_band_gap_graded,0.0
Perovskite_deposition_solvent_annealing,0.0
Perovskite_deposition_solvent_annealing_time,0.0
Perovskite_deposition_solvent_annealing_temperature,0.0
HTL_storage_time_until_next_deposition_step,0.0
Backcontact_deposition_synthesis_atmosphere_relative_humidity,0.0
Backcontact_deposition_solvents_mixing_ratios,0.0
Backcontact_deposition_solvents_supplier,0.0
Backcontact_deposition_reaction_solutions_compounds_purity,0.0
Backcontact_deposition_reaction_solutions_temperature,0.0
Backcontact_deposition_thermal_annealing_time,0.0
ETL_deposition_thermal_annealing_time_0.0 | 0.0,0.0
Backcontact_storage_time_until_next_deposition_step,0.0
Backcontact_storage_relative_humidity,0.0
Add_lay_front,0.0
Add_lay_front_thickness_list,0.0
Add_lay_front_deposition_procedure,0.0
Add_lay_back,0.0
Add_lay_back_function,0.0
Add_lay_back_stack_sequence,0.0
Add_lay_back_thickness_list,0.0
Add_lay_back_deposition_procedure,0.0
Encapsulation,0.0
ETL_deposition_thermal_annealing_time_ >> 30.0 | 5.0; 30.0,0.0
ETL_deposition_thermal_annealing_time_ | 5.0; 5.0; 5.0; 5.0,0.0
Perovskite_composition_a_ions_coefficients_0.04; 0.80; 0.16,0.0
Perovskite_composition_a_ions_coefficients_0.05; 0.17; 0.76 | 2,0.0
Perovskite_composition_a_ions_coefficients_0.05; 0.75; 0.25; 0.05; ,0.0
Perovskite_composition_b_ions_coefficients_100,0.0
